Site,s_graph_value,s_table_name
BC11_b,N (tot) {TN pTN} (ug/L),sensor_repository_54796
BC11_s,N (tot) {TN pTN} (ug/L),sensor_repository_32662
BC12_b,N (tot) {TN pTN} (ug/L),sensor_repository_54558
BC12_s,N (tot) {TN pTN} (ug/L),sensor_repository_32424
BLA_b,N (tot) {TN pTN} (ug/L),sensor_repository_58842
BLA_s,N (tot) {TN pTN} (ug/L),sensor_repository_36708
CAS_b,N (tot) {TN pTN} (ug/L),sensor_repository_69790
CAS_s,N (tot) {TN pTN} (ug/L),sensor_repository_47894
CASMID_b,N (tot) {TN pTN} (ug/L),sensor_repository_67648
CASMID_s,N (tot) {TN pTN} (ug/L),sensor_repository_45752
CAV_b,N (tot) {TN pTN} (ug/L),sensor_repository_58128
CAV_s,N (tot) {TN pTN} (ug/L),sensor_repository_35994
CSBP1_b,N (tot) {TN pTN} (ug/L),sensor_repository_56462
CSBP1_s,N (tot) {TN pTN} (ug/L),sensor_repository_34328
CSBP2_b,N (tot) {TN pTN} (ug/L),sensor_repository_56700
CSBP2_s,N (tot) {TN pTN} (ug/L),sensor_repository_34566
CSBP3_b,N (tot) {TN pTN} (ug/L),sensor_repository_56938
CSBP3_s,N (tot) {TN pTN} (ug/L),sensor_repository_34804
CSBP4_b,N (tot) {TN pTN} (ug/L),sensor_repository_57176
CSBP4_s,N (tot) {TN pTN} (ug/L),sensor_repository_35042
ELL_b,N (tot) {TN pTN} (ug/L),sensor_repository_68124
ELL_s,N (tot) {TN pTN} (ug/L),sensor_repository_46228
ELLAM_b,N (tot) {TN pTN} (ug/L),sensor_repository_75264
ELLAM_s,N (tot) {TN pTN} (ug/L),sensor_repository_53368
ELLD50_b,N (tot) {TN pTN} (ug/L),sensor_repository_78358
ELLD50_s,N (tot) {TN pTN} (ug/L),sensor_repository_80500
FP1_b,N (tot) {TN pTN} (ug/L),sensor_repository_82124
FP1_s,N (tot) {TN pTN} (ug/L),sensor_repository_81886
FP13_b,N (tot) {TN pTN} (ug/L),sensor_repository_64316
FP13_s,N (tot) {TN pTN} (ug/L),sensor_repository_41944
FP2.1_b,N (tot) {TN pTN} (ug/L),sensor_repository_84028
FP2.1_s,N (tot) {TN pTN} (ug/L),sensor_repository_83790
FP2.2_b,N (tot) {TN pTN} (ug/L),sensor_repository_84504
FP2.2_s,N (tot) {TN pTN} (ug/L),sensor_repository_84266
FP2_b,N (tot) {TN pTN} (ug/L),sensor_repository_65506
FP2_s,N (tot) {TN pTN} (ug/L),sensor_repository_43610
FP3_b,N (tot) {TN pTN} (ug/L),sensor_repository_65744
FP3_s,N (tot) {TN pTN} (ug/L),sensor_repository_43848
FP3B_b,N (tot) {TN pTN} (ug/L),sensor_repository_63840
FP3B_s,N (tot) {TN pTN} (ug/L),sensor_repository_41468
FP3C_b,N (tot) {TN pTN} (ug/L),sensor_repository_64078
FP3C_s,N (tot) {TN pTN} (ug/L),sensor_repository_41706
FP4_1_b,N (tot) {TN pTN} (ug/L),sensor_repository_57890
FP4_1_s,N (tot) {TN pTN} (ug/L),sensor_repository_35756
FP4_b,N (tot) {TN pTN} (ug/L),sensor_repository_65982
FP4_s,N (tot) {TN pTN} (ug/L),sensor_repository_44086
FP5_b,N (tot) {TN pTN} (ug/L),sensor_repository_66220
FP5_s,N (tot) {TN pTN} (ug/L),sensor_repository_44324
FP6_b,N (tot) {TN pTN} (ug/L),sensor_repository_66458
FP6_s,N (tot) {TN pTN} (ug/L),sensor_repository_44562
FP7_b,N (tot) {TN pTN} (ug/L),sensor_repository_83552
FP7_s,N (tot) {TN pTN} (ug/L),sensor_repository_83314
GRE_b,N (tot) {TN pTN} (ug/L),sensor_repository_68362
GRE_s,N (tot) {TN pTN} (ug/L),sensor_repository_46466
HEA_b,N (tot) {TN pTN} (ug/L),sensor_repository_62412
HEA_s,N (tot) {TN pTN} (ug/L),sensor_repository_40040
HES_b,N (tot) {TN pTN} (ug/L),sensor_repository_68600
HES_s,N (tot) {TN pTN} (ug/L),sensor_repository_46704
JBC_b,N (tot) {TN pTN} (ug/L),sensor_repository_75502
JBC_s,N (tot) {TN pTN} (ug/L),sensor_repository_53606
KBT14_b,N (tot) {TN pTN} (ug/L),sensor_repository_57414
KBT14_s,N (tot) {TN pTN} (ug/L),sensor_repository_35280
KBT15_b,N (tot) {TN pTN} (ug/L),sensor_repository_57652
KBT15_s,N (tot) {TN pTN} (ug/L),sensor_repository_35518
KEN_b,N (tot) {TN pTN} (ug/L),sensor_repository_67410
KEN_s,N (tot) {TN pTN} (ug/L),sensor_repository_45514
KENU150_b,N (tot) {TN pTN} (ug/L),sensor_repository_74074
KENU150_s,N (tot) {TN pTN} (ug/L),sensor_repository_52178
KENU300_b,N (tot) {TN pTN} (ug/L),sensor_repository_74312
KENU300_s,N (tot) {TN pTN} (ug/L),sensor_repository_52416
KIN_b,N (tot) {TN pTN} (ug/L),sensor_repository_61222
KIN_s,N (tot) {TN pTN} (ug/L),sensor_repository_38850
KMO_b,N (tot) {TN pTN} (ug/L),sensor_repository_63602
KMO_s,N (tot) {TN pTN} (ug/L),sensor_repository_41230
KS7_b,N (tot) {TN pTN} (ug/L),sensor_repository_76930
KS7_s,N (tot) {TN pTN} (ug/L),sensor_repository_76454
KS9_b,N (tot) {TN pTN} (ug/L),sensor_repository_77168
KS9_s,N (tot) {TN pTN} (ug/L),sensor_repository_76692
LLH_b,N (tot) {TN pTN} (ug/L),sensor_repository_58604
LLH_s,N (tot) {TN pTN} (ug/L),sensor_repository_36470
MACD50_b,N (tot) {TN pTN} (ug/L),sensor_repository_78596
MACD50_s,N (tot) {TN pTN} (ug/L),sensor_repository_80738
MAS_b,N (tot) {TN pTN} (ug/L),sensor_repository_68838
MAS_s,N (tot) {TN pTN} (ug/L),sensor_repository_46942
MASD50_b,N (tot) {TN pTN} (ug/L),sensor_repository_79072
MASD50_s,N (tot) {TN pTN} (ug/L),sensor_repository_81214
MAY_b,N (tot) {TN pTN} (ug/L),sensor_repository_60032
MAY_s,N (tot) {TN pTN} (ug/L),sensor_repository_37660
MEAD_b,N (tot) {TN pTN} (ug/L),sensor_repository_78120
MEAD_s,N (tot) {TN pTN} (ug/L),sensor_repository_80262
MENDD_b,N (tot) {TN pTN} (ug/L),sensor_repository_70742
MENDD_s,N (tot) {TN pTN} (ug/L),sensor_repository_48846
MSB_b,N (tot) {TN pTN} (ug/L),sensor_repository_60984
MSB_s,N (tot) {TN pTN} (ug/L),sensor_repository_38612
MULB_b,N (tot) {TN pTN} (ug/L),sensor_repository_60270
MULB_s,N (tot) {TN pTN} (ug/L),sensor_repository_37898
NAR_b,N (tot) {TN pTN} (ug/L),sensor_repository_59318
NAR_s,N (tot) {TN pTN} (ug/L),sensor_repository_36946
NIC_b,N (tot) {TN pTN} (ug/L),sensor_repository_61460
NIC_s,N (tot) {TN pTN} (ug/L),sensor_repository_39088
NICD200_b,N (tot) {TN pTN} (ug/L),sensor_repository_69314
NICD200_s,N (tot) {TN pTN} (ug/L),sensor_repository_47418
NIL_b,N (tot) {TN pTN} (ug/L),sensor_repository_59556
NIL_s,N (tot) {TN pTN} (ug/L),sensor_repository_37184
NQ1_b,N (tot) {TN pTN} (ug/L),sensor_repository_64792
NQ1_s,N (tot) {TN pTN} (ug/L),sensor_repository_42896
NQ2_b,N (tot) {TN pTN} (ug/L),sensor_repository_65030
NQ2_s,N (tot) {TN pTN} (ug/L),sensor_repository_43134
P3_b,N (tot) {TN pTN} (ug/L),sensor_repository_70504
P3_s,N (tot) {TN pTN} (ug/L),sensor_repository_48608
PAC_b,N (tot) {TN pTN} (ug/L),sensor_repository_79310
PAC_s,N (tot) {TN pTN} (ug/L),sensor_repository_81452
PB10_b,N (tot) {TN pTN} (ug/L),sensor_repository_67172
PB10_s,N (tot) {TN pTN} (ug/L),sensor_repository_45276
PO2_b,N (tot) {TN pTN} (ug/L),sensor_repository_70028
PO2_s,N (tot) {TN pTN} (ug/L),sensor_repository_48132
PO3_b,N (tot) {TN pTN} (ug/L),sensor_repository_70266
PO3_s,N (tot) {TN pTN} (ug/L),sensor_repository_48370
POL_b,N (tot) {TN pTN} (ug/L),sensor_repository_75026
POL_s,N (tot) {TN pTN} (ug/L),sensor_repository_53130
PRISPT_b,N (tot) {TN pTN} (ug/L),sensor_repository_59794
PRISPT_s,N (tot) {TN pTN} (ug/L),sensor_repository_37422
RB1_b,N (tot) {TN pTN} (ug/L),sensor_repository_69076
RB1_s,N (tot) {TN pTN} (ug/L),sensor_repository_47180
REG_b,N (tot) {TN pTN} (ug/L),sensor_repository_58366
REG_s,N (tot) {TN pTN} (ug/L),sensor_repository_36232
RIV_b,N (tot) {TN pTN} (ug/L),sensor_repository_61698
RIV_s,N (tot) {TN pTN} (ug/L),sensor_repository_39326
RON_b,N (tot) {TN pTN} (ug/L),sensor_repository_62888
RON_s,N (tot) {TN pTN} (ug/L),sensor_repository_40516
RON2_b,N (tot) {TN pTN} (ug/L),sensor_repository_76216
RON2_s,N (tot) {TN pTN} (ug/L),sensor_repository_54320
SAL_b,N (tot) {TN pTN} (ug/L),sensor_repository_61936
SAL_s,N (tot) {TN pTN} (ug/L),sensor_repository_39564
SANDBR_b,N (tot) {TN pTN} (ug/L),sensor_repository_74788
SANDBR_s,N (tot) {TN pTN} (ug/L),sensor_repository_52892
SB9_b,N (tot) {TN pTN} (ug/L),sensor_repository_66934
SB9_s,N (tot) {TN pTN} (ug/L),sensor_repository_45038
SCB_b,N (tot) {TN pTN} (ug/L),sensor_repository_69552
SCB_s,N (tot) {TN pTN} (ug/L),sensor_repository_47656
SCB2_b,N (tot) {TN pTN} (ug/L),sensor_repository_78834
SCB2_s,N (tot) {TN pTN} (ug/L),sensor_repository_80976
SCS01_b,N (tot) {TN pTN} (ug/L),sensor_repository_75740
SCS01_s,N (tot) {TN pTN} (ug/L),sensor_repository_53844
SHELL_b,N (tot) {TN pTN} (ug/L),sensor_repository_77644
SHELL_s,N (tot) {TN pTN} (ug/L),sensor_repository_79786
STJ_b,N (tot) {TN pTN} (ug/L),sensor_repository_62650
STJ_s,N (tot) {TN pTN} (ug/L),sensor_repository_40278
SUC_b,N (tot) {TN pTN} (ug/L),sensor_repository_63126
SUC_s,N (tot) {TN pTN} (ug/L),sensor_repository_40754
VIT_b,N (tot) {TN pTN} (ug/L),sensor_repository_64554
VIT_s,N (tot) {TN pTN} (ug/L),sensor_repository_42182
WAYB_b,N (tot) {TN pTN} (ug/L),sensor_repository_77882
WAYB_s,N (tot) {TN pTN} (ug/L),sensor_repository_80024
WBRP_b,N (tot) {TN pTN} (ug/L),sensor_repository_75978
WBRP_s,N (tot) {TN pTN} (ug/L),sensor_repository_54082
WHA_b,N (tot) {TN pTN} (ug/L),sensor_repository_63364
WHA_s,N (tot) {TN pTN} (ug/L),sensor_repository_40992
WMP_b,N (tot) {TN pTN} (ug/L),sensor_repository_62174
WMP_s,N (tot) {TN pTN} (ug/L),sensor_repository_39802
ARM_b,Turbidity (NTU),sensor_repository_59071
ARM_s,Turbidity (NTU),sensor_repository_32177
BAC_b,Turbidity (NTU),sensor_repository_67877
BAC_s,Turbidity (NTU),sensor_repository_45981
BACD100_b,Turbidity (NTU),sensor_repository_71923
BACD100_s,Turbidity (NTU),sensor_repository_50027
BACD200_b,Turbidity (NTU),sensor_repository_72161
BACD200_s,Turbidity (NTU),sensor_repository_50265
BACD25_b,Turbidity (NTU),sensor_repository_60737
BACD25_s,Turbidity (NTU),sensor_repository_38365
BACD300_b,Turbidity (NTU),sensor_repository_72399
BACD300_s,Turbidity (NTU),sensor_repository_50503
BACD400_b,Turbidity (NTU),sensor_repository_72875
BACD400_s,Turbidity (NTU),sensor_repository_50979
BACD50_b,Turbidity (NTU),sensor_repository_60499
BACD50_s,Turbidity (NTU),sensor_repository_38127
BACD500_b,Turbidity (NTU),sensor_repository_70971
BACD500_s,Turbidity (NTU),sensor_repository_49075
BACD600_b,Turbidity (NTU),sensor_repository_73351
BACD600_s,Turbidity (NTU),sensor_repository_51455
BACD700_b,Turbidity (NTU),sensor_repository_73827
BACD700_s,Turbidity (NTU),sensor_repository_51931
BACU100_b,Turbidity (NTU),sensor_repository_74541
BACU100_s,Turbidity (NTU),sensor_repository_52645
BACU150_b,Turbidity (NTU),sensor_repository_71447
BACU150_s,Turbidity (NTU),sensor_repository_49551
BACU200_b,Turbidity (NTU),sensor_repository_73589
BACU200_s,Turbidity (NTU),sensor_repository_51693
BACU300_b,Turbidity (NTU),sensor_repository_71209
BACU300_s,Turbidity (NTU),sensor_repository_49313
BACU400_b,Turbidity (NTU),sensor_repository_72637
BACU400_s,Turbidity (NTU),sensor_repository_50741
BACU50_b,Turbidity (NTU),sensor_repository_71685
BACU50_s,Turbidity (NTU),sensor_repository_49789
BACU600_b,Turbidity (NTU),sensor_repository_73113
BACU600_s,Turbidity (NTU),sensor_repository_51217
BC11_1_b,Turbidity (NTU),sensor_repository_55025
BC11_1_s,Turbidity (NTU),sensor_repository_32891
BC11_2_b,Turbidity (NTU),sensor_repository_55263
BC11_2_s,Turbidity (NTU),sensor_repository_33129
BC11_3_b,Turbidity (NTU),sensor_repository_55501
BC11_3_s,Turbidity (NTU),sensor_repository_33367
BC11_4_b,Turbidity (NTU),sensor_repository_55739
BC11_4_s,Turbidity (NTU),sensor_repository_33605
BC11_5_b,Turbidity (NTU),sensor_repository_55977
BC11_5_s,Turbidity (NTU),sensor_repository_33843
BC11_6_b,Turbidity (NTU),sensor_repository_56215
BC11_6_s,Turbidity (NTU),sensor_repository_34081
BC11_b,Turbidity (NTU),sensor_repository_54787
BC11_s,Turbidity (NTU),sensor_repository_32653
BC12_b,Turbidity (NTU),sensor_repository_54549
BC12_s,Turbidity (NTU),sensor_repository_32415
BLA_b,Turbidity (NTU),sensor_repository_58833
BLA_s,Turbidity (NTU),sensor_repository_36699
CAS_b,Turbidity (NTU),sensor_repository_69781
CAS_s,Turbidity (NTU),sensor_repository_47885
CASMID_b,Turbidity (NTU),sensor_repository_67639
CASMID_s,Turbidity (NTU),sensor_repository_45743
CAV_b,Turbidity (NTU),sensor_repository_58119
CAV_s,Turbidity (NTU),sensor_repository_35985
CSBP1_b,Turbidity (NTU),sensor_repository_56453
CSBP1_s,Turbidity (NTU),sensor_repository_34319
CSBP2_b,Turbidity (NTU),sensor_repository_56691
CSBP2_s,Turbidity (NTU),sensor_repository_34557
CSBP3_b,Turbidity (NTU),sensor_repository_56929
CSBP3_s,Turbidity (NTU),sensor_repository_34795
CSBP4_b,Turbidity (NTU),sensor_repository_57167
CSBP4_s,Turbidity (NTU),sensor_repository_35033
ELL_b,Turbidity (NTU),sensor_repository_68115
ELL_s,Turbidity (NTU),sensor_repository_46219
ELLAM_b,Turbidity (NTU),sensor_repository_75255
ELLAM_s,Turbidity (NTU),sensor_repository_53359
ELLD50_b,Turbidity (NTU),sensor_repository_78349
ELLD50_s,Turbidity (NTU),sensor_repository_80491
FP1_b,Turbidity (NTU),sensor_repository_82115
FP1_s,Turbidity (NTU),sensor_repository_81877
FP13_b,Turbidity (NTU),sensor_repository_64307
FP13_s,Turbidity (NTU),sensor_repository_41935
FP2.1_b,Turbidity (NTU),sensor_repository_84019
FP2.1_s,Turbidity (NTU),sensor_repository_83781
FP2.2_b,Turbidity (NTU),sensor_repository_84495
FP2.2_s,Turbidity (NTU),sensor_repository_84257
FP2_b,Turbidity (NTU),sensor_repository_65497
FP2_s,Turbidity (NTU),sensor_repository_43601
FP3_b,Turbidity (NTU),sensor_repository_65735
FP3_s,Turbidity (NTU),sensor_repository_43839
FP3B_b,Turbidity (NTU),sensor_repository_63831
FP3B_s,Turbidity (NTU),sensor_repository_41459
FP3C_b,Turbidity (NTU),sensor_repository_64069
FP3C_s,Turbidity (NTU),sensor_repository_41697
FP4_1_b,Turbidity (NTU),sensor_repository_57881
FP4_1_s,Turbidity (NTU),sensor_repository_35747
FP4_b,Turbidity (NTU),sensor_repository_65973
FP4_s,Turbidity (NTU),sensor_repository_44077
FP5_b,Turbidity (NTU),sensor_repository_66211
FP5_s,Turbidity (NTU),sensor_repository_44315
FP6_b,Turbidity (NTU),sensor_repository_66449
FP6_s,Turbidity (NTU),sensor_repository_44553
FP7_b,Turbidity (NTU),sensor_repository_83543
FP7_s,Turbidity (NTU),sensor_repository_83305
GRE_b,Turbidity (NTU),sensor_repository_68353
GRE_s,Turbidity (NTU),sensor_repository_46457
HEA_b,Turbidity (NTU),sensor_repository_62403
HEA_s,Turbidity (NTU),sensor_repository_40031
HES_b,Turbidity (NTU),sensor_repository_68591
HES_s,Turbidity (NTU),sensor_repository_46695
JBC_b,Turbidity (NTU),sensor_repository_75493
JBC_s,Turbidity (NTU),sensor_repository_53597
KBT14_b,Turbidity (NTU),sensor_repository_57405
KBT14_s,Turbidity (NTU),sensor_repository_35271
KBT15_b,Turbidity (NTU),sensor_repository_57643
KBT15_s,Turbidity (NTU),sensor_repository_35509
KEN_b,Turbidity (NTU),sensor_repository_67401
KEN_s,Turbidity (NTU),sensor_repository_45505
KENU150_b,Turbidity (NTU),sensor_repository_74065
KENU150_s,Turbidity (NTU),sensor_repository_52169
KENU300_b,Turbidity (NTU),sensor_repository_74303
KENU300_s,Turbidity (NTU),sensor_repository_52407
KIN_b,Turbidity (NTU),sensor_repository_61213
KIN_s,Turbidity (NTU),sensor_repository_38841
KMO_b,Turbidity (NTU),sensor_repository_63593
KMO_s,Turbidity (NTU),sensor_repository_41221
KS7_b,Turbidity (NTU),sensor_repository_76921
KS7_s,Turbidity (NTU),sensor_repository_76445
KS9_b,Turbidity (NTU),sensor_repository_77159
KS9_s,Turbidity (NTU),sensor_repository_76683
LLH_b,Turbidity (NTU),sensor_repository_58595
LLH_s,Turbidity (NTU),sensor_repository_36461
MACD50_b,Turbidity (NTU),sensor_repository_78587
MACD50_s,Turbidity (NTU),sensor_repository_80729
MAS_b,Turbidity (NTU),sensor_repository_68829
MAS_s,Turbidity (NTU),sensor_repository_46933
MASD50_b,Turbidity (NTU),sensor_repository_79063
MASD50_s,Turbidity (NTU),sensor_repository_81205
MAY_b,Turbidity (NTU),sensor_repository_60023
MAY_s,Turbidity (NTU),sensor_repository_37651
MEAD_b,Turbidity (NTU),sensor_repository_78111
MEAD_s,Turbidity (NTU),sensor_repository_80253
MENDD_b,Turbidity (NTU),sensor_repository_70733
MENDD_s,Turbidity (NTU),sensor_repository_48837
MSB_b,Turbidity (NTU),sensor_repository_60975
MSB_s,Turbidity (NTU),sensor_repository_38603
MULB_b,Turbidity (NTU),sensor_repository_60261
MULB_s,Turbidity (NTU),sensor_repository_37889
NAR_b,Turbidity (NTU),sensor_repository_59309
NAR_s,Turbidity (NTU),sensor_repository_36937
NIC_b,Turbidity (NTU),sensor_repository_61451
NIC_s,Turbidity (NTU),sensor_repository_39079
NICD200_b,Turbidity (NTU),sensor_repository_69305
NICD200_s,Turbidity (NTU),sensor_repository_47409
NIL_b,Turbidity (NTU),sensor_repository_59547
NIL_s,Turbidity (NTU),sensor_repository_37175
NQ1_b,Turbidity (NTU),sensor_repository_64783
NQ1_s,Turbidity (NTU),sensor_repository_42887
NQ2_b,Turbidity (NTU),sensor_repository_65021
NQ2_s,Turbidity (NTU),sensor_repository_43125
P3_b,Turbidity (NTU),sensor_repository_70495
P3_s,Turbidity (NTU),sensor_repository_48599
PAC_b,Turbidity (NTU),sensor_repository_79301
PAC_s,Turbidity (NTU),sensor_repository_81443
PB10_b,Turbidity (NTU),sensor_repository_67163
PB10_s,Turbidity (NTU),sensor_repository_45267
PO2_b,Turbidity (NTU),sensor_repository_70019
PO2_s,Turbidity (NTU),sensor_repository_48123
PO3_b,Turbidity (NTU),sensor_repository_70257
PO3_s,Turbidity (NTU),sensor_repository_48361
POL_b,Turbidity (NTU),sensor_repository_75017
POL_s,Turbidity (NTU),sensor_repository_53121
PRISPT_b,Turbidity (NTU),sensor_repository_59785
PRISPT_s,Turbidity (NTU),sensor_repository_37413
RB1_b,Turbidity (NTU),sensor_repository_69067
RB1_s,Turbidity (NTU),sensor_repository_47171
REG_b,Turbidity (NTU),sensor_repository_58357
REG_s,Turbidity (NTU),sensor_repository_36223
RIV_b,Turbidity (NTU),sensor_repository_61689
RIV_s,Turbidity (NTU),sensor_repository_39317
RON_b,Turbidity (NTU),sensor_repository_62879
RON_s,Turbidity (NTU),sensor_repository_40507
RON2_b,Turbidity (NTU),sensor_repository_76207
RON2_s,Turbidity (NTU),sensor_repository_54311
SAL_b,Turbidity (NTU),sensor_repository_61927
SAL_s,Turbidity (NTU),sensor_repository_39555
SANDBR_b,Turbidity (NTU),sensor_repository_74779
SANDBR_s,Turbidity (NTU),sensor_repository_52883
SB9_b,Turbidity (NTU),sensor_repository_66925
SB9_s,Turbidity (NTU),sensor_repository_45029
SCB_b,Turbidity (NTU),sensor_repository_69543
SCB_s,Turbidity (NTU),sensor_repository_47647
SCB2_b,Turbidity (NTU),sensor_repository_78825
SCB2_s,Turbidity (NTU),sensor_repository_80967
SCS01_b,Turbidity (NTU),sensor_repository_75731
SCS01_s,Turbidity (NTU),sensor_repository_53835
SHELL_b,Turbidity (NTU),sensor_repository_77635
SHELL_s,Turbidity (NTU),sensor_repository_79777
STJ_b,Turbidity (NTU),sensor_repository_62641
STJ_s,Turbidity (NTU),sensor_repository_40269
SUC_b,Turbidity (NTU),sensor_repository_63117
SUC_s,Turbidity (NTU),sensor_repository_40745
VIT_b,Turbidity (NTU),sensor_repository_64545
VIT_s,Turbidity (NTU),sensor_repository_42173
WAYB_b,Turbidity (NTU),sensor_repository_77873
WAYB_s,Turbidity (NTU),sensor_repository_80015
WBRP_b,Turbidity (NTU),sensor_repository_75969
WBRP_s,Turbidity (NTU),sensor_repository_54073
WHA_b,Turbidity (NTU),sensor_repository_63355
WHA_s,Turbidity (NTU),sensor_repository_40983
WMP_b,Turbidity (NTU),sensor_repository_62165
WMP_s,Turbidity (NTU),sensor_repository_39793
ARM_b,Water level (SLE) (m),sensor_repository_59154
ARM_s,Water level (SLE) (m),sensor_repository_32260
BAC_b,Water level (SLE) (m),sensor_repository_67960
BAC_s,Water level (SLE) (m),sensor_repository_46064
BACD100_b,Water level (SLE) (m),sensor_repository_72006
BACD100_s,Water level (SLE) (m),sensor_repository_50110
BACD200_b,Water level (SLE) (m),sensor_repository_72244
BACD200_s,Water level (SLE) (m),sensor_repository_50348
BACD25_b,Water level (SLE) (m),sensor_repository_60820
BACD25_s,Water level (SLE) (m),sensor_repository_38448
BACD300_b,Water level (SLE) (m),sensor_repository_72482
BACD300_s,Water level (SLE) (m),sensor_repository_50586
BACD400_b,Water level (SLE) (m),sensor_repository_72958
BACD400_s,Water level (SLE) (m),sensor_repository_51062
BACD50_b,Water level (SLE) (m),sensor_repository_60582
BACD50_s,Water level (SLE) (m),sensor_repository_38210
BACD500_b,Water level (SLE) (m),sensor_repository_71054
BACD500_s,Water level (SLE) (m),sensor_repository_49158
BACD600_b,Water level (SLE) (m),sensor_repository_73434
BACD600_s,Water level (SLE) (m),sensor_repository_51538
BACD700_b,Water level (SLE) (m),sensor_repository_73910
BACD700_s,Water level (SLE) (m),sensor_repository_52014
BACU100_b,Water level (SLE) (m),sensor_repository_74624
BACU100_s,Water level (SLE) (m),sensor_repository_52728
BACU150_b,Water level (SLE) (m),sensor_repository_71530
BACU150_s,Water level (SLE) (m),sensor_repository_49634
BACU200_b,Water level (SLE) (m),sensor_repository_73672
BACU200_s,Water level (SLE) (m),sensor_repository_51776
BACU300_b,Water level (SLE) (m),sensor_repository_71292
BACU300_s,Water level (SLE) (m),sensor_repository_49396
BACU400_b,Water level (SLE) (m),sensor_repository_72720
BACU400_s,Water level (SLE) (m),sensor_repository_50824
BACU50_b,Water level (SLE) (m),sensor_repository_71768
BACU50_s,Water level (SLE) (m),sensor_repository_49872
BACU600_b,Water level (SLE) (m),sensor_repository_73196
BACU600_s,Water level (SLE) (m),sensor_repository_51300
BC11_1_b,Water level (SLE) (m),sensor_repository_55108
BC11_1_s,Water level (SLE) (m),sensor_repository_32974
BC11_2_b,Water level (SLE) (m),sensor_repository_55346
BC11_2_s,Water level (SLE) (m),sensor_repository_33212
BC11_3_b,Water level (SLE) (m),sensor_repository_55584
BC11_3_s,Water level (SLE) (m),sensor_repository_33450
BC11_4_b,Water level (SLE) (m),sensor_repository_55822
BC11_4_s,Water level (SLE) (m),sensor_repository_33688
BC11_5_b,Water level (SLE) (m),sensor_repository_56060
BC11_5_s,Water level (SLE) (m),sensor_repository_33926
BC11_6_b,Water level (SLE) (m),sensor_repository_56298
BC11_6_s,Water level (SLE) (m),sensor_repository_34164
BC11_b,Water level (SLE) (m),sensor_repository_54870
BC11_s,Water level (SLE) (m),sensor_repository_32736
BC12_b,Water level (SLE) (m),sensor_repository_54632
BC12_s,Water level (SLE) (m),sensor_repository_32498
BLA_b,Water level (SLE) (m),sensor_repository_58916
BLA_s,Water level (SLE) (m),sensor_repository_36782
CAS_b,Water level (SLE) (m),sensor_repository_69864
CAS_s,Water level (SLE) (m),sensor_repository_47968
CASMID_b,Water level (SLE) (m),sensor_repository_67722
CASMID_s,Water level (SLE) (m),sensor_repository_45826
CAV_b,Water level (SLE) (m),sensor_repository_58202
CAV_s,Water level (SLE) (m),sensor_repository_36068
CSBP1_b,Water level (SLE) (m),sensor_repository_56536
CSBP1_s,Water level (SLE) (m),sensor_repository_34402
CSBP2_b,Water level (SLE) (m),sensor_repository_56774
CSBP2_s,Water level (SLE) (m),sensor_repository_34640
CSBP3_b,Water level (SLE) (m),sensor_repository_57012
CSBP3_s,Water level (SLE) (m),sensor_repository_34878
CSBP4_b,Water level (SLE) (m),sensor_repository_57250
CSBP4_s,Water level (SLE) (m),sensor_repository_35116
ELL_b,Water level (SLE) (m),sensor_repository_68198
ELL_s,Water level (SLE) (m),sensor_repository_46302
ELLAM_b,Water level (SLE) (m),sensor_repository_75338
ELLAM_s,Water level (SLE) (m),sensor_repository_53442
ELLD50_b,Water level (SLE) (m),sensor_repository_78432
ELLD50_s,Water level (SLE) (m),sensor_repository_80574
FP1_b,Water level (SLE) (m),sensor_repository_82198
FP1_s,Water level (SLE) (m),sensor_repository_81960
FP13_b,Water level (SLE) (m),sensor_repository_64390
FP13_s,Water level (SLE) (m),sensor_repository_42018
FP2.1_b,Water level (SLE) (m),sensor_repository_84102
FP2.1_s,Water level (SLE) (m),sensor_repository_83864
FP2.2_b,Water level (SLE) (m),sensor_repository_84578
FP2.2_s,Water level (SLE) (m),sensor_repository_84340
FP2_b,Water level (SLE) (m),sensor_repository_65580
FP2_s,Water level (SLE) (m),sensor_repository_43684
FP3_b,Water level (SLE) (m),sensor_repository_65818
FP3_s,Water level (SLE) (m),sensor_repository_43922
FP3B_b,Water level (SLE) (m),sensor_repository_63914
FP3B_s,Water level (SLE) (m),sensor_repository_41542
FP3C_b,Water level (SLE) (m),sensor_repository_64152
FP3C_s,Water level (SLE) (m),sensor_repository_41780
FP4_1_b,Water level (SLE) (m),sensor_repository_57964
FP4_1_s,Water level (SLE) (m),sensor_repository_35830
FP4_b,Water level (SLE) (m),sensor_repository_66056
FP4_s,Water level (SLE) (m),sensor_repository_44160
FP5_b,Water level (SLE) (m),sensor_repository_66294
FP5_s,Water level (SLE) (m),sensor_repository_44398
FP6_b,Water level (SLE) (m),sensor_repository_66532
FP6_s,Water level (SLE) (m),sensor_repository_44636
FP7_b,Water level (SLE) (m),sensor_repository_83626
FP7_s,Water level (SLE) (m),sensor_repository_83388
GRE_b,Water level (SLE) (m),sensor_repository_68436
GRE_s,Water level (SLE) (m),sensor_repository_46540
HEA_b,Water level (SLE) (m),sensor_repository_62486
HEA_s,Water level (SLE) (m),sensor_repository_40114
HES_b,Water level (SLE) (m),sensor_repository_68674
